age,overall,potential,age_potential_gap,is_at_peak,pace,shooting,passing,dribbling,defending,physic,position_group_GK,position_group_DEF,position_group_MID,position_group_ATT,log_value,short_name,market_value_eur,value_per_rating
20,55,67,12,0,64.0,28.0,38.0,34.0,54.0,67.0,0,1,0,0,12.524530013005734,K. Lepczyński,275000.0,4910.714285714285
22,60,67,7,0,80.0,54.0,58.0,63.0,46.0,59.0,0,0,1,0,13.122365377402328,K. Leshabela,500000.0,8196.72131147541
34,59,59,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.289794413577894,K. Letheren,80000.0,1333.3333333333333
25,67,72,5,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.997832948091215,K. Letica,1200000.0,17647.058823529413
21,72,81,9,0,81.0,67.0,64.0,74.0,36.0,59.0,0,0,0,1,15.520258832020865,K. Lewis-Potter,5500000.0,75342.46575342465
27,74,75,1,0,63.0,63.0,71.0,75.0,72.0,69.0,0,0,1,0,15.38412668421143,K. Linetty,4800000.0,64000.0
17,55,78,23,0,62.0,48.0,57.0,55.0,34.0,55.0,0,0,1,0,12.899222326086994,K. Lisztes,400000.0,7142.857142857143
19,56,68,12,0,70.0,29.0,45.0,53.0,51.0,53.0,0,1,0,0,12.691583538230217,K. Lloyd,325000.0,5701.754385964912
31,69,69,0,1,49.0,35.0,50.0,55.0,69.0,69.0,0,1,0,0,13.76421831620775,K. Long,950000.0,13571.42857142857
20,62,74,12,0,69.0,55.0,62.0,63.0,58.0,59.0,0,0,1,0,13.710151153416941,K. Lopez,900000.0,14285.714285714286
28,66,66,0,1,72.0,66.0,44.0,62.0,30.0,76.0,0,0,0,1,13.681980308196241,K. Luckassen,875000.0,13059.701492537313
22,64,71,7,0,74.0,46.0,59.0,62.0,58.0,63.0,0,1,0,0,13.910821646859095,K. Ludewig,1100000.0,16923.076923076922
26,66,69,3,0,57.0,64.0,67.0,65.0,53.0,68.0,0,0,1,0,13.910821646859095,K. Lulić,1100000.0,16417.910447761195
22,64,71,7,0,76.0,56.0,58.0,68.0,29.0,50.0,0,0,1,0,13.997832948091215,K. Lunding,1200000.0,18461.53846153846
30,66,66,0,1,66.0,62.0,63.0,69.0,63.0,76.0,0,0,1,0,13.623139877437296,K. Løkberg,825000.0,12313.432835820895
25,57,61,4,0,65.0,35.0,45.0,52.0,54.0,61.0,0,1,0,0,12.25486757159303,K. M'Dahoma,210000.0,3620.689655172414
23,59,63,4,0,75.0,34.0,43.0,55.0,55.0,73.0,0,1,0,0,12.611541086966115,K. Mabea,300000.0,5000.0
24,74,77,3,0,76.0,54.0,62.0,72.0,74.0,79.0,0,1,0,0,15.424948670398354,K. Mac Allister,5000000.0,66666.66666666667
24,70,74,4,0,80.0,36.0,56.0,50.0,69.0,79.0,0,1,0,0,14.557448378884015,K. Machida,2100000.0,29577.464788732395
23,65,70,5,0,72.0,65.0,65.0,65.0,58.0,74.0,0,0,1,0,13.910821646859095,K. Magennis,1100000.0,16666.666666666668
23,65,69,4,0,74.0,54.0,62.0,69.0,41.0,57.0,0,0,1,0,13.815511557963774,K. Mahlatsi,1000000.0,15151.515151515152
30,74,74,0,1,75.0,62.0,70.0,74.0,72.0,70.0,0,1,0,0,15.096444681204078,K. Malcuit,3600000.0,48000.0
28,70,70,0,1,70.0,55.0,62.0,61.0,66.0,73.0,0,0,1,0,14.151983508870947,K. Malinov,1400000.0,19718.309859154928
23,61,65,4,0,76.0,56.0,53.0,62.0,23.0,54.0,0,0,0,1,13.07107218827772,K. Manneh,475000.0,7661.290322580645
25,67,73,6,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.077875591662238,K. Matošević,1300000.0,19117.647058823528
20,61,70,9,0,78.0,27.0,49.0,51.0,56.0,61.0,0,1,0,0,13.42246945133505,K. Matuszewski,675000.0,10887.09677419355
24,78,83,5,0,81.0,56.0,52.0,60.0,78.0,81.0,0,1,0,0,16.759949589762293,K. Mavropanos,19000000.0,240506.32911392406
27,76,76,0,1,83.0,51.0,66.0,70.0,72.0,80.0,0,1,0,0,15.76142084987672,K. Mbabu,7000000.0,90909.09090909091
23,91,95,4,0,97.0,89.0,80.0,92.0,36.0,76.0,0,0,0,1,17.370858648025116,K. Mbappé,35000000.0,380434.7826086957
23,63,68,5,0,84.0,58.0,60.0,65.0,51.0,62.0,0,1,0,0,13.42246945133505,K. McAllister,675000.0,10546.875
20,60,75,15,0,77.0,55.0,57.0,60.0,46.0,53.0,0,0,1,0,13.304686600863562,K. McAteer,600000.0,9836.065573770491
35,70,70,0,1,34.0,37.0,49.0,51.0,70.0,79.0,0,1,0,0,12.959846800844963,K. McFadzean,425000.0,5985.915492957746
21,62,69,7,0,53.0,60.0,63.0,57.0,58.0,67.0,0,0,1,0,13.527829818844937,K. McInroy,750000.0,11904.761904761905
28,61,61,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.345838935721968,K. McIntosh,230000.0,3709.6774193548385
30,72,72,0,1,67.0,69.0,68.0,71.0,67.0,73.0,0,0,1,0,14.508658238524095,K. McLean,2000000.0,27397.260273972603
23,65,71,6,0,69.0,42.0,55.0,59.0,61.0,60.0,0,1,0,0,13.910821646859095,K. Melichenko,1100000.0,16666.666666666668
31,59,59,0,1,62.0,39.0,53.0,54.0,55.0,68.0,0,1,0,0,11.982935344196433,K. Mellor,160000.0,2666.6666666666665
31,65,65,0,1,77.0,58.0,59.0,67.0,57.0,71.0,0,1,0,0,13.171155446333852,K. Mensah,525000.0,7954.545454545455
19,59,76,17,0,71.0,59.0,50.0,61.0,18.0,53.0,0,0,0,1,13.26212705890841,K. Meriluoto,575000.0,9583.333333333334
29,66,67,1,0,48.0,51.0,58.0,58.0,64.0,80.0,0,1,0,0,13.592368256649284,K. Mets,800000.0,11940.298507462687
22,66,74,8,0,73.0,64.0,68.0,70.0,52.0,59.0,0,0,1,0,14.45736497045232,K. Michael,1900000.0,28358.20895522388
24,68,71,3,0,92.0,49.0,61.0,70.0,40.0,52.0,0,0,1,0,14.285514812209815,K. Michalak,1600000.0,23188.405797101448
22,73,84,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,15.607270193858982,K. Mier,6000000.0,81081.08108108108
25,72,75,3,0,82.0,37.0,62.0,65.0,70.0,81.0,0,1,0,0,14.845130332288226,K. Miller,2800000.0,38356.16438356164
23,68,74,6,0,63.0,50.0,58.0,64.0,68.0,74.0,0,0,1,0,14.403297778421795,K. Minda,1800000.0,26086.956521739132
26,71,75,4,0,75.0,49.0,65.0,70.0,69.0,74.0,0,0,1,0,14.648420115681892,K. Misao,2300000.0,31944.444444444445
25,75,78,3,0,82.0,70.0,68.0,80.0,56.0,63.0,0,0,1,0,15.830413711839864,K. Mitoma,7500000.0,98684.21052631579
25,71,74,3,0,76.0,67.0,69.0,76.0,46.0,53.0,0,0,1,0,14.731801689838349,K. Miyoshi,2500000.0,34722.22222222222
22,61,70,9,0,69.0,59.0,53.0,70.0,29.0,52.0,0,0,0,1,13.527829818844937,K. Mizuta,750000.0,12096.774193548386
24,60,67,7,0,67.0,31.0,48.0,58.0,59.0,64.0,0,1,0,0,13.017005083966255,K. Mohamme,450000.0,7377.049180327869
26,68,72,4,0,70.0,33.0,55.0,62.0,68.0,71.0,0,0,1,0,14.220976332738882,K. Mohammed,1500000.0,21739.130434782608
19,52,71,19,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.100717685412471,K. Molefe,180000.0,3396.2264150943397
32,69,69,0,1,70.0,68.0,65.0,70.0,49.0,65.0,0,0,1,0,13.910821646859095,K. Molino,1100000.0,15714.285714285714
19,56,67,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.524530013005734,K. Moore,275000.0,4824.561403508772
29,73,73,0,1,67.0,70.0,56.0,67.0,46.0,80.0,0,0,0,1,14.914123179965662,K. Moore,3000000.0,40540.54054054054
19,59,77,18,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.171155446333852,K. Moradaoğlu,525000.0,8750.0
21,63,76,13,0,58.0,32.0,38.0,38.0,61.0,76.0,0,1,0,0,13.910821646859095,K. Moreno,1100000.0,17187.5
28,64,64,0,1,68.0,62.0,59.0,66.0,53.0,68.0,0,0,1,0,13.304686600863562,K. Morris,600000.0,9230.76923076923
21,61,71,10,0,38.0,31.0,45.0,38.0,62.0,71.0,0,1,0,0,13.45883704259595,K. Mouanga,700000.0,11290.322580645161
28,72,72,0,1,80.0,72.0,69.0,71.0,51.0,74.0,0,0,1,0,14.690979711984754,K. Mrabti,2400000.0,32876.71232876712
27,70,70,0,1,83.0,46.0,59.0,68.0,62.0,68.0,0,1,0,0,14.220976332738882,K. Mudau,1500000.0,21126.76056338028
26,68,71,3,0,65.0,48.0,55.0,58.0,66.0,82.0,0,0,1,0,14.151983508870947,K. Muhar,1400000.0,20289.855072463768
24,63,67,4,0,83.0,58.0,52.0,69.0,30.0,52.0,0,0,0,1,13.73755009757506,K. Muneer,925000.0,14453.125
32,71,71,0,1,74.0,70.0,69.0,73.0,39.0,72.0,0,0,1,0,14.220976332738882,K. Musona,1500000.0,20833.333333333332
37,67,67,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.608244735642321,K. Mweene,110000.0,1617.6470588235295
28,71,71,0,1,43.0,70.0,74.0,72.0,63.0,68.0,0,0,1,0,14.45736497045232,K. Möhwald,1900000.0,26388.88888888889
31,71,71,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.815511557963774,K. Müller,1000000.0,13888.888888888889
26,65,66,1,0,89.0,65.0,48.0,67.0,21.0,54.0,0,0,0,1,13.652992804936396,K. N'Chobi,850000.0,12878.787878787878
26,65,69,4,0,61.0,48.0,58.0,63.0,63.0,73.0,0,0,1,0,13.710151153416941,K. N'Doram,900000.0,13636.363636363636
21,68,77,9,0,88.0,63.0,60.0,73.0,55.0,66.0,0,0,1,0,14.80876270134486,K. N'Dri,2700000.0,39130.434782608696
18,56,69,13,0,85.0,47.0,49.0,60.0,27.0,39.0,0,0,0,1,12.691583538230217,K. N'Mai,325000.0,5701.754385964912
20,63,74,11,0,83.0,62.0,51.0,65.0,24.0,47.0,0,0,0,1,13.910821646859095,K. Nagera,1100000.0,17187.5
30,71,71,0,1,67.0,65.0,66.0,67.0,70.0,77.0,0,1,0,0,14.220976332738882,K. Naismith,1500000.0,20833.333333333332
27,71,75,4,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.508658238524095,K. Nakamura,2000000.0,27777.777777777777
21,70,77,7,0,76.0,69.0,64.0,72.0,35.0,70.0,0,0,1,0,14.978661680269907,K. Nakamura,3200000.0,45070.42253521127
27,74,74,0,1,82.0,68.0,68.0,75.0,62.0,73.0,0,0,0,1,15.319588176962746,K. Narey,4500000.0,60000.0
21,54,63,9,0,63.0,54.0,44.0,57.0,21.0,46.0,0,0,0,1,12.388398368982115,K. Nassiri,240000.0,4363.636363636364
33,70,70,0,1,58.0,52.0,64.0,67.0,71.0,66.0,0,1,0,0,13.527829818844937,K. Naughton,750000.0,10563.38028169014
35,88,88,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,16.118095750958314,K. Navas,10000000.0,112359.55056179775
22,64,73,9,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.910821646859095,K. Niemczycki,1100000.0,16923.076923076922
25,69,71,2,0,67.0,71.0,63.0,67.0,37.0,71.0,0,0,0,1,14.403297778421795,K. Nisbet,1800000.0,25714.285714285714
20,67,77,10,0,80.0,60.0,59.0,70.0,61.0,60.0,0,0,1,0,14.603968372873895,K. Nkuba,2200000.0,32352.941176470587
33,72,72,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.527829818844937,K. Nordfeldt,750000.0,10273.972602739726
28,61,63,2,0,59.0,44.0,55.0,51.0,59.0,69.0,0,1,0,0,12.691583538230217,K. Nowak,325000.0,5241.935483870968
20,64,76,12,0,84.0,57.0,54.0,68.0,26.0,51.0,0,0,1,0,14.151983508870947,K. Nsona,1400000.0,21538.46153846154
24,69,74,5,0,71.0,61.0,65.0,71.0,64.0,67.0,0,0,1,0,14.45736497045232,K. Nwakali,1900000.0,27142.85714285714
19,50,57,7,0,38.0,44.0,50.0,55.0,39.0,42.0,0,0,1,0,11.407576060361786,K. O'Connor,90000.0,1764.7058823529412
26,60,62,2,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.345838935721968,K. O'Hara,230000.0,3770.4918032786886
22,57,61,4,0,80.0,51.0,49.0,57.0,40.0,50.0,0,0,1,0,12.388398368982115,K. O'Sullivan,240000.0,4137.931034482759
23,50,56,6,0,58.0,52.0,41.0,56.0,25.0,49.0,0,0,1,0,11.289794413577894,K. O'Toole,80000.0,1568.6274509803923
19,56,68,12,0,72.0,33.0,42.0,55.0,49.0,56.0,0,1,0,0,12.691583538230217,K. Oduroh,325000.0,5701.754385964912
18,52,70,18,0,72.0,51.0,37.0,50.0,17.0,46.0,0,0,0,1,12.206077645517674,K. Offord,200000.0,3773.5849056603774
20,63,73,10,0,78.0,60.0,56.0,72.0,41.0,51.0,0,0,1,0,13.910821646859095,K. Ofori,1100000.0,17187.5
29,63,63,0,1,72.0,62.0,59.0,64.0,46.0,60.0,0,0,1,0,13.07107218827772,K. Ogawa,475000.0,7421.875
21,60,65,5,0,76.0,50.0,56.0,58.0,47.0,56.0,0,0,1,0,12.834683971615659,K. Ogorzały,375000.0,6147.540983606557
17,51,74,23,0,51.0,50.0,36.0,49.0,25.0,53.0,0,0,0,1,12.100717685412471,K. Okoniewski,180000.0,3461.5384615384614
22,61,65,4,0,81.0,54.0,55.0,68.0,24.0,39.0,0,0,0,1,13.07107218827772,K. Okunuki,475000.0,7661.290322580645
19,55,67,12,0,72.0,57.0,51.0,56.0,28.0,43.0,0,0,1,0,12.611541086966115,K. Olaigbe,300000.0,5357.142857142857
27,74,75,1,0,68.0,62.0,74.0,75.0,67.0,64.0,0,0,1,0,15.38412668421143,K. Olsson,4800000.0,64000.0
28,70,71,1,0,64.0,32.0,49.0,56.0,69.0,77.0,0,1,0,0,14.220976332738882,K. Omeruo,1500000.0,21126.76056338028
30,75,75,0,1,80.0,71.0,63.0,73.0,50.0,82.0,0,0,0,1,15.520258832020865,K. Onisiwo,5500000.0,72368.42105263157
27,62,62,0,1,53.0,56.0,57.0,60.0,56.0,70.0,0,0,1,0,12.959846800844963,K. Onsrud,425000.0,6746.0317460317465
20,65,74,9,0,82.0,65.0,49.0,69.0,36.0,61.0,0,0,0,1,14.285514812209815,K. Opoku,1600000.0,24242.424242424244
32,61,61,0,1,54.0,61.0,54.0,57.0,25.0,68.0,0,0,0,1,12.524530013005734,K. Opseth,275000.0,4435.4838709677415
21,64,75,11,0,71.0,53.0,60.0,64.0,64.0,71.0,0,0,1,0,14.077875591662238,K. Ortiz,1300000.0,20000.0
25,69,73,4,0,81.0,52.0,66.0,72.0,64.0,70.0,0,1,0,0,14.403297778421795,K. Paal,1800000.0,25714.285714285714
32,67,67,0,1,71.0,37.0,59.0,66.0,60.0,72.0,0,1,0,0,13.45883704259595,K. Pallesen,700000.0,10294.117647058823
25,69,71,2,0,68.0,63.0,69.0,71.0,53.0,62.0,0,0,1,0,14.346139397261565,K. Palmer,1700000.0,24285.714285714286
30,69,69,0,1,51.0,42.0,49.0,48.0,68.0,77.0,0,1,0,0,13.910821646859095,K. Papadopoulos,1100000.0,15714.285714285714
19,66,81,15,0,77.0,53.0,60.0,71.0,54.0,43.0,0,0,1,0,14.508658238524095,K. Paredes,2000000.0,29850.746268656716
24,70,75,5,0,35.0,62.0,66.0,68.0,68.0,71.0,0,0,1,0,14.690979711984754,K. Parks,2400000.0,33802.81690140845
19,60,72,12,0,66.0,53.0,56.0,60.0,32.0,46.0,0,0,1,0,13.26212705890841,K. Parra,575000.0,9426.22950819672
18,55,75,20,0,54.0,25.0,35.0,33.0,57.0,56.0,0,1,0,0,12.691583538230217,K. Paulsen,325000.0,5803.571428571428
27,71,71,0,1,64.0,37.0,57.0,65.0,69.0,81.0,0,1,0,0,14.403297778421795,K. Pedersen,1800000.0,25000.0
18,60,81,21,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.45883704259595,K. Peersman,700000.0,11475.409836065573
21,68,79,11,0,79.0,72.0,54.0,67.0,35.0,68.0,0,0,0,1,14.80876270134486,K. Peprah,2700000.0,39130.434782608696
33,64,64,0,1,64.0,35.0,56.0,55.0,61.0,64.0,0,1,0,0,12.611541086966115,K. Perrot,300000.0,4615.384615384615
23,67,74,7,0,77.0,40.0,59.0,62.0,64.0,71.0,0,1,0,0,14.45736497045232,K. Pestka,1900000.0,27941.176470588234
27,68,68,0,1,80.0,69.0,63.0,70.0,35.0,64.0,0,0,1,0,14.077875591662238,K. Peterson,1300000.0,18840.579710144928
32,63,63,0,1,55.0,28.0,34.0,42.0,63.0,72.0,0,1,0,0,12.611541086966115,K. Petrov,300000.0,4687.5
20,58,72,14,0,42.0,52.0,56.0,57.0,55.0,67.0,0,0,1,0,13.122365377402328,K. Phillips,500000.0,8474.57627118644
22,64,72,8,0,74.0,62.0,52.0,63.0,33.0,66.0,0,0,0,1,14.077875591662238,K. Phillips,1300000.0,20000.0
26,81,84,3,0,66.0,65.0,77.0,76.0,79.0,80.0,0,0,1,0,17.233237274364523,K. Phillips,30500000.0,371951.2195121951
21,66,72,6,0,59.0,45.0,66.0,65.0,66.0,64.0,0,1,0,0,13.997832948091215,K. Pierie,1200000.0,17910.44776119403
19,53,70,17,0,78.0,26.0,41.0,51.0,45.0,52.0,0,1,0,0,12.345838935721968,K. Pierre,230000.0,4259.259259259259
19,61,79,18,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.527829818844937,K. Pinargote,750000.0,12096.774193548386
27,75,76,1,0,72.0,76.0,54.0,72.0,37.0,71.0,0,0,0,1,15.687312888712007,K. Piątek,6500000.0,85526.31578947368
22,71,79,8,0,81.0,47.0,64.0,66.0,69.0,82.0,0,1,0,0,15.176487367510099,K. Piątkowski,3900000.0,54166.666666666664
19,52,63,11,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.918397239722838,K. Plumley,150000.0,2830.188679245283
20,67,76,9,0,84.0,60.0,62.0,71.0,44.0,48.0,0,0,1,0,14.603968372873895,K. Poku,2200000.0,32352.941176470587
24,63,68,5,0,80.0,30.0,37.0,41.0,63.0,72.0,0,1,0,0,13.384729180332174,K. Poprawa,650000.0,10156.25
29,69,69,0,1,63.0,67.0,59.0,62.0,28.0,77.0,0,0,0,1,14.151983508870947,K. Przybyłko,1400000.0,20000.0
30,69,69,0,1,87.0,70.0,56.0,76.0,38.0,68.0,0,0,0,1,14.151983508870947,K. Pröger,1400000.0,20000.0
29,64,64,0,1,66.0,64.0,62.0,64.0,54.0,66.0,0,0,1,0,13.26212705890841,K. Pusch,575000.0,8846.153846153846
27,68,69,1,0,60.0,47.0,58.0,53.0,69.0,73.0,0,0,1,0,13.997832948091215,K. Qose,1200000.0,17391.304347826088
25,67,70,3,0,86.0,61.0,62.0,67.0,42.0,61.0,0,0,0,1,14.077875591662238,K. Quevedo,1300000.0,19117.647058823528
29,67,67,0,1,77.0,62.0,63.0,68.0,29.0,60.0,0,0,1,0,13.815511557963774,K. Rabihic,1000000.0,14705.882352941177
21,56,68,12,0,56.0,31.0,37.0,37.0,56.0,63.0,0,1,0,0,12.691583538230217,K. Rad,325000.0,5701.754385964912
21,62,71,9,0,74.0,34.0,46.0,59.0,59.0,64.0,0,1,0,0,13.652992804936396,K. Ramsay,850000.0,13492.063492063493
32,60,60,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.695255355062795,K. Rauhut,120000.0,1967.2131147540983
27,67,67,0,1,90.0,62.0,57.0,68.0,47.0,58.0,0,0,1,0,13.910821646859095,K. Redondo,1100000.0,16176.470588235294
27,77,79,2,0,64.0,39.0,60.0,63.0,77.0,75.0,0,1,0,0,16.213405921671733,K. Rekik,11000000.0,141025.64102564103
25,61,66,5,0,54.0,40.0,46.0,52.0,60.0,65.0,0,1,0,0,12.959846800844963,K. Riis,425000.0,6854.8387096774195
22,65,71,6,0,77.0,61.0,62.0,65.0,46.0,58.0,0,0,1,0,13.910821646859095,K. Rivera,1100000.0,16666.666666666668
19,55,63,8,0,68.0,53.0,45.0,53.0,25.0,57.0,0,0,0,1,12.524530013005734,K. Robinson,275000.0,4910.714285714285
28,63,63,0,1,70.0,63.0,61.0,64.0,37.0,53.0,0,0,0,1,13.122365377402328,K. Rocheteau,500000.0,7812.5
21,67,74,7,0,67.0,44.0,50.0,63.0,63.0,49.0,0,1,0,0,14.508658238524095,K. Rolón,2000000.0,29411.764705882353
29,73,73,0,1,75.0,74.0,66.0,72.0,50.0,61.0,0,0,0,1,14.914123179965662,K. Roofe,3000000.0,40540.54054054054
30,69,69,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,13.73755009757506,K. Roos,925000.0,13214.285714285714
28,69,69,0,1,68.0,51.0,62.0,66.0,68.0,74.0,0,1,0,0,13.997832948091215,K. Rosenberry,1200000.0,17142.85714285714
30,64,64,0,1,60.0,61.0,65.0,66.0,57.0,63.0,0,0,1,0,13.217675375388819,K. Rowe,550000.0,8461.538461538461
24,70,75,5,0,66.0,24.0,46.0,44.0,70.0,76.0,0,1,0,0,14.603968372873895,K. Rowles,2200000.0,30985.915492957745
19,65,77,12,0,67.0,54.0,64.0,71.0,44.0,40.0,0,0,1,0,14.346139397261565,K. Ruiz-Atil,1700000.0,25757.575757575756
23,70,76,6,0,79.0,57.0,64.0,71.0,65.0,77.0,0,1,0,0,14.690979711984754,K. Rüegg,2400000.0,33802.81690140845
27,64,64,0,1,75.0,66.0,62.0,67.0,54.0,65.0,0,1,0,0,13.26212705890841,K. Sadlier,575000.0,8846.153846153846
20,67,78,11,0,77.0,66.0,61.0,74.0,24.0,57.0,0,0,0,1,14.648420115681892,K. Saito,2300000.0,33823.529411764706
26,65,68,3,0,72.0,53.0,63.0,71.0,41.0,50.0,0,0,1,0,13.73755009757506,K. Salazar,925000.0,14015.151515151516
24,66,73,7,0,69.0,47.0,57.0,57.0,62.0,71.0,0,0,1,0,14.285514812209815,K. Salazar,1600000.0,23880.597014925374
25,72,75,3,0,77.0,70.0,68.0,73.0,32.0,56.0,0,0,0,1,14.946912992035967,K. Sandoval,3100000.0,42465.75342465754
22,54,62,8,0,60.0,23.0,39.0,40.0,55.0,57.0,0,1,0,0,12.345838935721968,K. Santos,230000.0,4181.818181818182
20,65,75,10,0,74.0,37.0,63.0,71.0,60.0,56.0,0,1,0,0,14.220976332738882,K. Sardella,1500000.0,22727.272727272728
27,69,70,1,0,75.0,58.0,63.0,79.0,43.0,53.0,0,0,1,0,14.285514812209815,K. Sarfo,1600000.0,22857.14285714286
30,63,63,0,1,77.0,57.0,61.0,64.0,47.0,76.0,0,1,0,0,12.959846800844963,K. Sariguez,425000.0,6640.625
20,58,69,11,0,67.0,50.0,53.0,58.0,49.0,51.0,0,0,1,0,13.017005083966255,K. Scales,450000.0,7627.118644067797
20,70,83,13,0,94.0,63.0,57.0,72.0,25.0,56.0,0,0,1,0,15.150511887854474,K. Schade,3800000.0,53521.126760563384
22,67,77,10,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.508658238524095,K. Scherpen,2000000.0,29411.764705882353
28,70,70,0,1,79.0,62.0,63.0,70.0,55.0,67.0,0,0,1,0,14.285514812209815,K. Schindler,1600000.0,22535.211267605635
25,72,75,3,0,60.0,27.0,51.0,54.0,74.0,74.0,0,1,0,0,14.845130332288226,K. Schlotterbeck,2800000.0,38356.16438356164
35,83,83,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,15.201805169084134,K. Schmeichel,4000000.0,47619.04761904762
20,65,75,10,0,58.0,26.0,49.0,49.0,65.0,68.0,0,1,0,0,14.220976332738882,K. Schmidt,1500000.0,22727.272727272728
32,66,66,0,1,78.0,56.0,61.0,64.0,62.0,79.0,0,1,0,0,13.304686600863562,K. Schulz,600000.0,8955.223880597016
24,65,68,3,0,85.0,60.0,57.0,66.0,28.0,66.0,0,0,1,0,13.790193775620484,K. Schumacher,975000.0,14772.727272727272
31,64,64,0,1,78.0,59.0,59.0,62.0,58.0,71.0,0,1,0,0,12.959846800844963,K. Schur,425000.0,6538.461538461538
25,69,72,3,0,84.0,66.0,57.0,74.0,27.0,59.0,0,0,0,1,14.403297778421795,K. Sekgota,1800000.0,25714.285714285714
28,72,72,0,1,78.0,67.0,70.0,73.0,60.0,67.0,0,0,1,0,14.690979711984754,K. Sema,2400000.0,32876.71232876712
21,67,80,13,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,14.603968372873895,K. Sentić,2200000.0,32352.941176470587
23,63,68,5,0,66.0,55.0,60.0,63.0,56.0,61.0,0,0,1,0,13.493928313146206,K. Serber,725000.0,11328.125
21,71,76,5,0,84.0,58.0,68.0,73.0,61.0,58.0,0,0,1,0,14.88022163978423,K. Sessa,2900000.0,40277.77777777778
19,56,68,12,0,57.0,30.0,36.0,39.0,57.0,59.0,0,1,0,0,12.691583538230217,K. Seven,325000.0,5701.754385964912
19,62,77,15,0,75.0,58.0,55.0,58.0,27.0,59.0,0,0,1,0,13.76421831620775,K. Sezonienko,950000.0,15079.36507936508
29,63,63,0,1,73.0,58.0,56.0,62.0,36.0,77.0,0,0,0,1,13.07107218827772,K. Shelton,475000.0,7421.875
23,67,72,5,0,41.0,45.0,55.0,57.0,66.0,75.0,0,0,1,0,14.151983508870947,K. Sidibé,1400000.0,20588.235294117647
24,68,74,6,0,61.0,69.0,54.0,65.0,29.0,76.0,0,0,0,1,14.45736497045232,K. Sierhuis,1900000.0,27536.231884057972
19,55,76,21,0,66.0,52.0,47.0,60.0,34.0,43.0,0,0,0,1,12.899222326086994,K. Sifama,400000.0,7142.857142857143
20,71,82,11,0,68.0,29.0,56.0,63.0,72.0,68.0,0,1,0,0,15.176487367510099,K. Sildillia,3900000.0,54166.666666666664
28,67,67,0,1,63.0,49.0,58.0,49.0,66.0,69.0,0,1,0,0,13.73755009757506,K. Silva,925000.0,13602.941176470587
21,57,71,14,0,70.0,58.0,46.0,59.0,23.0,51.0,0,0,0,1,12.899222326086994,K. Simmonds,400000.0,6896.551724137931
36,52,52,0,1,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.289794413577894,K. Singh,80000.0,1509.433962264151
26,54,58,4,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,11.695255355062795,K. Singh,120000.0,2181.818181818182
20,63,70,7,0,83.0,51.0,58.0,60.0,48.0,50.0,0,0,1,0,13.76421831620775,K. Skibicki,950000.0,14843.75
26,61,64,3,0,69.0,55.0,58.0,63.0,56.0,66.0,1,0,0,0,12.691583538230217,K. Skjærstein,325000.0,5241.935483870968
20,62,70,8,0,74.0,54.0,55.0,65.0,29.0,58.0,0,0,1,0,13.681980308196241,K. Slor,875000.0,13888.888888888889
26,62,63,1,0,78.0,48.0,51.0,59.0,55.0,64.0,0,1,0,0,12.959846800844963,K. Smith,425000.0,6746.0317460317465
24,59,66,7,0,79.0,57.0,50.0,59.0,22.0,66.0,0,0,0,1,13.017005083966255,K. Smith,450000.0,7500.0
31,66,66,0,1,65.0,53.0,63.0,68.0,66.0,70.0,0,0,1,0,13.45883704259595,K. Smith,700000.0,10447.76119402985
30,66,66,0,1,69.0,26.0,50.0,59.0,66.0,72.0,0,1,0,0,13.493928313146206,K. Smith,725000.0,10820.89552238806
